age,diag,region,sarima_order,sarima_seasonal,burn,"NNAR(p,P,h,m)",nnar_cv_mae,nnar_cv_rmse,nnar_cv_folds,cv_start_frac,cv_horizon,cv_step,sarima_mae,sarima_rmse,sarima_cov_total,sarima_lb_p,hybrid_mae,hybrid_rmse,hybrid_cov_total,hybrid_cov_covid,hybrid_cov_post,hybrid_pi_n_sims,mae_impr_pct,rmse_impr_pct,hybrid_better_mae,hybrid_better_rmse,status,error
0-14,Impetigen,Camp de Tarragona,"(1, 1, 2)","(0, 1, 1, 52)",108.0,"(8, 1, 2, 52)",112.6463058494553,145.54636028744142,3.0,0.7,26.0,26.0,354.77266974882986,449.5881454408661,0.6038461538461538,0.1061410979482977,352.262687731827,449.2013988630186,0.75,0.7980769230769231,0.717948717948718,100.0,0.7074902412240135,0.0860224144629722,True,True,ok,
0-14,Impetigen,Catalunya Central,"(2, 1, 2)","(1, 1, 1, 52)",108.0,"(2, 1, 2, 52)",136.58414982493977,162.87956812242555,3.0,0.7,26.0,26.0,254.6514122784752,344.62784001191557,0.8576923076923076,0.222187450275689,253.95486174600677,339.3841409690017,0.9153846153846154,0.9807692307692307,0.8717948717948718,100.0,0.273530991340706,1.521554103908893,True,True,ok,
0-14,Impetigen,Girona,"(1, 1, 2)","(1, 1, 1, 52)",108.0,"(3, 1, 2, 52)",143.57842041643755,183.12115372712813,3.0,0.7,26.0,26.0,413.47066370561953,536.6477790601364,0.6307692307692307,0.8914127546656595,414.4488830915049,534.3547576975409,0.7076923076923077,0.7307692307692307,0.6923076923076923,100.0,-0.2365873740880075,0.4272860993874583,False,True,ok,
0-14,Impetigen,Lleida,"(1, 1, 2)","(0, 1, 1, 52)",108.0,"(4, 1, 2, 52)",138.24432211098892,177.13046236242494,3.0,0.7,26.0,26.0,221.86444566345008,309.7180128786127,0.9076923076923076,0.7565072882227659,223.17784857891434,307.0545630547387,0.9576923076923077,0.9423076923076923,0.967948717948718,100.0,-0.5919844036013661,0.8599596126550951,False,True,ok,
0-14,Impetigen,PenedÃ¨s,"(1, 1, 2)","(0, 1, 1, 52)",108.0,"(5, 1, 3, 52)",127.36566516005212,156.82234313411624,3.0,0.7,26.0,26.0,316.20693081216496,407.262062069124,0.6615384615384615,0.8186969012007042,324.38340761240784,406.65947081029645,0.75,0.7884615384615384,0.7243589743589743,100.0,-2.5857993622220503,0.14796154981046766,False,True,ok,
0-14,Impetigen,Terres de l'Ebre,"(0, 0, 2)","(1, 1, 1, 52)",107.0,"(5, 1, 3, 52)",147.90038800509203,177.73191651144612,3.0,0.7,26.0,26.0,309.47312632901685,438.755727989294,0.7923076923076923,0.9964346468892608,303.5679627754416,424.80569453907077,0.823076923076923,0.9519230769230769,0.7371794871794872,100.0,1.9081345199896917,3.1794532949239573,True,True,ok,
0-14,PneumÃ²nia,Alt Pirineu i Aran,"(1, 1, 2)","(0, 1, 1, 52)",108.0,"(3, 1, 8, 52)",548.7048041684761,754.6984290990353,3.0,0.7,26.0,26.0,628.7926302545136,813.1282328357765,0.9423076923076924,0.522879782554284,648.6249628154761,843.1036669575403,0.9692307692307692,0.9615384615384616,0.9743589743589743,100.0,-3.1540338748778085,-3.686433813425068,False,False,ok,
0-14,PneumÃ²nia,Barcelona Ciutat,"(1, 0, 2)","(0, 1, 1, 52)",107.0,"(4, 1, 2, 52)",191.40454930062637,240.29221395089908,3.0,0.7,26.0,26.0,470.5595975319413,650.9638504691688,0.7,0.3892385763345617,474.5241273699252,659.6077894142853,0.8,0.8173076923076923,0.7884615384615384,100.0,-0.8425138619587578,-1.327867736263163,False,False,ok,
0-14,PneumÃ²nia,Barcelona Metropolitana Nord,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(8, 1, 2, 52)",142.3421460845697,178.33152267521373,3.0,0.7,26.0,26.0,493.2639923720725,662.5934566749976,0.6461538461538462,0.404293050437335,495.4713591754328,660.9614590160711,0.7269230769230769,0.7019230769230769,0.7435897435897436,100.0,-0.44750211600591655,0.2463045239106512,False,True,ok,
0-14,PneumÃ²nia,Barcelona Metropolitana Sud,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(3, 1, 2, 52)",146.12553915662352,188.51195107886443,3.0,0.7,26.0,26.0,417.7594452145286,559.2478349145234,0.7153846153846154,0.859712969503449,415.0529125117958,554.8870889316865,0.7730769230769231,0.7596153846153846,0.782051282051282,100.0,0.6478687038046418,0.779751965155731,True,True,ok,
0-14,PneumÃ²nia,Camp de Tarragona,"(1, 0, 2)","(1, 1, 1, 52)",107.0,"(3, 1, 4, 52)",146.54924865089123,201.54105311451278,3.0,0.7,26.0,26.0,312.97623019785647,428.2176736190606,0.7307692307692307,0.735056168947424,311.04573987616897,422.97904480154875,0.8153846153846154,0.75,0.8589743589743589,100.0,0.6168169130502621,1.2233565170810934,True,True,ok,
0-14,PneumÃ²nia,Catalunya Central,"(1, 0, 2)","(0, 1, 1, 52)",107.0,"(12, 1, 2, 52)",168.72220579637198,209.02535567187581,3.0,0.7,26.0,26.0,300.5226089300698,395.0845099350617,0.7769230769230769,0.8234939201809615,296.10470474823035,391.1455677452086,0.8653846153846154,0.7596153846153846,0.9358974358974359,100.0,1.4700738149346602,0.9969872497660109,True,True,ok,
0-14,PneumÃ²nia,Girona,"(1, 0, 2)","(1, 1, 1, 52)",107.0,"(4, 1, 2, 52)",104.23399575832472,138.82945709495266,3.0,0.7,26.0,26.0,214.43324356430423,405.96017731453674,0.7615384615384615,0.767009647050514,215.00864783086595,406.87766370757424,0.85,0.7788461538461539,0.8974358974358975,100.0,-0.26833724892528943,-0.22600403791001428,False,False,ok,
0-14,PneumÃ²nia,Lleida,"(1, 0, 2)","(1, 1, 1, 52)",107.0,"(2, 1, 4, 52)",222.0980014144932,332.891851473883,3.0,0.7,26.0,26.0,326.0398774027903,686.6370089806119,0.8961538461538462,0.6106634962062265,332.96740612153246,683.1135429837901,0.9192307692307692,0.8365384615384616,0.9743589743589743,100.0,-2.124748903087055,0.513148279329238,False,True,ok,
0-14,PneumÃ²nia,PenedÃ¨s,"(1, 0, 2)","(0, 1, 1, 52)",107.0,"(4, 1, 2, 52)",135.0777993006197,167.5009565617416,3.0,0.7,26.0,26.0,226.1564743331705,300.2559091089392,0.7653846153846153,0.0164914340616292,225.86220763561718,298.5124271427924,0.8692307692307693,0.8269230769230769,0.8974358974358975,100.0,0.130116415380537,0.5806653302247733,True,True,ok,
0-14,PneumÃ²nia,Terres de l'Ebre,"(0, 0, 2)","(0, 1, 1, 52)",107.0,"(4, 1, 2, 52)",285.5161536535564,354.1242314089379,3.0,0.7,26.0,26.0,276.44597215095894,380.33761610113464,0.9576923076923076,0.9032276162239768,311.00388876798485,407.07016575402685,0.9846153846153847,0.9711538461538461,0.9935897435897436,100.0,-12.50078499901415,-7.028636800884774,False,False,ok,
15+,Altres IRA,Alt Pirineu i Aran,"(2, 1, 2)","(0, 1, 1, 52)",108.0,"(12, 1, 3, 52)",92.3506536921028,117.07497536760518,3.0,0.7,26.0,26.0,331.7424335055124,402.5300464206253,0.6576923076923077,0.9649365729055126,331.32785974129916,401.71840153919845,0.7538461538461538,0.5384615384615384,0.8974358974358975,100.0,0.12496856667760037,0.20163585020401492,True,True,ok,
15+,Altres IRA,Barcelona Ciutat,"(1, 1, 2)","(1, 1, 1, 52)",108.0,"(5, 1, 4, 52)",693.9454526898708,923.184238328757,3.0,0.7,26.0,26.0,2247.256315555883,3117.819737862592,0.7923076923076923,0.0463207119831632,2237.168177499734,3087.832165020822,0.7884615384615384,0.5480769230769231,0.9487179487179487,100.0,0.4489090980106214,0.9618122714922558,True,True,ok,
15+,Altres IRA,Barcelona Metropolitana Nord,"(2, 1, 2)","(1, 1, 1, 52)",108.0,"(6, 1, 4, 52)",738.8163587192853,1014.8017600228409,3.0,0.7,26.0,26.0,2902.4988509073887,4044.8438361571393,0.7961538461538461,0.8345422646986952,2891.0852416818,3992.3430794784413,0.8,0.6057692307692307,0.9294871794871795,100.0,0.3932338929960422,1.2979674569730022,True,True,ok,
15+,Altres IRA,Barcelona Metropolitana Sud,"(1, 1, 2)","(1, 1, 1, 52)",108.0,"(2, 1, 6, 52)",581.4559664667282,807.870895943875,3.0,0.7,26.0,26.0,1951.263734663682,2788.260136360176,0.8115384615384615,0.1839423545584211,1920.760899952324,2739.2924276294093,0.8153846153846154,0.6057692307692307,0.9551282051282052,100.0,1.563234849778799,1.756210193310363,True,True,ok,
15+,Altres IRA,Camp de Tarragona,"(2, 1, 2)","(1, 1, 1, 52)",108.0,"(4, 1, 2, 52)",284.385274116898,340.0736680755871,3.0,0.7,26.0,26.0,1071.0763801524035,1341.58544745632,0.8769230769230769,0.7666575618550501,1088.571035868717,1348.679684303109,0.8730769230769231,0.7115384615384616,0.9807692307692307,100.0,-1.6333714420837224,-0.5287950059565641,False,False,ok,
15+,Altres IRA,Catalunya Central,"(2, 1, 2)","(0, 1, 1, 52)",108.0,"(4, 1, 2, 52)",296.6841470540807,384.6853508242844,3.0,0.7,26.0,26.0,1449.6519761849568,1675.1365514967374,0.9,0.5956603059213516,1446.8871108618623,1671.6708269946157,0.8884615384615384,0.7403846153846154,0.9871794871794872,100.0,0.19072614451716471,0.20689205898021099,True,True,ok,
15+,Altres IRA,Girona,"(1, 0, 2)","(1, 1, 1, 52)",107.0,"(8, 1, 2, 52)",305.19924955656694,375.04242771566646,3.0,0.7,26.0,26.0,1007.9652349471768,1434.7662817895373,0.7807692307692308,0.9990027028525004,1015.2221579292471,1448.7058685017068,0.8,0.5865384615384616,0.9423076923076923,100.0,-0.7199576662433868,-0.9715580083735426,False,False,ok,
15+,Altres IRA,Lleida,"(2, 1, 2)","(0, 1, 1, 52)",108.0,"(5, 1, 4, 52)",199.77243023505716,267.09713403678876,3.0,0.7,26.0,26.0,809.9908144939478,1084.9964116187505,0.8076923076923077,0.6549208717976431,801.1541698681323,1064.424671369898,0.8038461538461539,0.5769230769230769,0.9551282051282052,100.0,1.0909561525504903,1.8960191967972109,True,True,ok,
15+,Altres IRA,PenedÃ¨s,"(2, 1, 2)","(0, 1, 1, 52)",108.0,"(5, 1, 2, 52)",228.34731451709936,288.7211963694572,3.0,0.7,26.0,26.0,837.3348581311894,1010.5128858350798,0.8961538461538462,0.4633000588579297,864.6952955471231,1032.4139733653842,0.8961538461538462,0.75,0.9935897435897436,100.0,-3.267562212446074,-2.167323924049271,False,False,ok,
15+,Altres IRA,Terres de l'Ebre,"(2, 1, 2)","(0, 1, 1, 52)",108.0,"(8, 1, 6, 52)",146.1870508555289,180.7236520842615,3.0,0.7,26.0,26.0,522.6534430724201,720.4271934322309,0.7615384615384615,0.1028321110570294,506.7092734412476,695.0643292042593,0.7961538461538461,0.5769230769230769,0.9423076923076923,100.0,3.0506198404519607,3.5205312152556116,True,True,ok,
15+,Bronquiolitis,Alt Pirineu i Aran,"(0, 0, 2)","(0, 1, 1, 52)",107.0,"(2, 1, 6, 52)",225.47892330510834,304.5501361659217,3.0,0.7,26.0,26.0,223.1408648476184,300.8219695306809,0.96484375,0.6821886477666553,234.20642447995309,298.2535055581239,0.984375,0.9903846153846154,0.9802631578947368,100.0,-4.959001857365438,0.8538152903407104,False,True,ok,
15+,Bronquiolitis,Barcelona Ciutat,"(1, 0, 2)","(0, 1, 1, 52)",107.0,"(5, 1, 4, 52)",29.19631646248938,37.57756680218804,3.0,0.7,26.0,26.0,34.09789673837881,47.02019296545464,0.9346153846153846,0.4068740972031014,32.93976724716902,46.18657022426996,0.95,0.9134615384615384,0.9743589743589743,100.0,3.396483660255369,1.772903700750738,True,True,ok,
15+,Bronquiolitis,Barcelona Metropolitana Nord,"(2, 0, 2)","(1, 1, 1, 52)",107.0,"(5, 1, 4, 52)",36.14384159787027,45.37512813279957,3.0,0.7,26.0,26.0,35.81103646229981,53.65055323289008,0.9384615384615383,0.974878635077775,35.443501209419466,53.2670519131807,0.95,0.8942307692307693,0.9871794871794872,100.0,1.0263183900506996,0.7148133553155586,True,True,ok,
15+,Bronquiolitis,Barcelona Metropolitana Sud,"(0, 0, 2)","(0, 1, 1, 52)",107.0,"(8, 1, 2, 52)",31.844905695748366,43.9171163196465,3.0,0.7,26.0,26.0,45.1079841275357,59.101285553341114,0.9307692307692308,0.2394520077700737,47.48748616260635,61.49941505699313,0.9615384615384616,0.9230769230769231,0.9871794871794872,100.0,-5.275123863533747,-4.05766047421695,False,False,ok,
15+,Bronquiolitis,Camp de Tarragona,"(0, 1, 2)","(1, 1, 1, 52)",108.0,"(8, 1, 2, 52)",73.06748773936071,98.94498648052934,3.0,0.7,26.0,26.0,166.2114383952742,227.216880778296,0.9192307692307692,0.68432266471621,163.95509957976452,225.79781707557152,0.9615384615384616,0.9519230769230769,0.967948717948718,100.0,1.3575111540421108,0.6245414943923641,True,True,ok,
15+,Bronquiolitis,Catalunya Central,"(0, 1, 2)","(1, 1, 1, 52)",108.0,"(3, 1, 2, 52)",74.96845830064115,102.2162129868989,3.0,0.7,26.0,26.0,110.84104773980611,144.37479682449188,0.8538461538461538,0.5322855890562097,106.44348719146208,140.56688352275367,0.8807692307692307,0.875,0.8846153846153846,100.0,3.9674476541101344,2.637519418550089,True,True,ok,
15+,Bronquiolitis,Girona,"(0, 0, 2)","(1, 1, 1, 52)",107.0,"(5, 1, 3, 52)",49.71296130100023,74.727890456091,3.0,0.7,26.0,26.0,56.394187277698926,84.96467625274909,0.9692307692307692,0.8222165450271475,59.91741508072088,87.49592190350566,0.9846153846153847,0.9807692307692307,0.9871794871794872,100.0,-6.247501689620436,-2.9791741255233397,False,False,ok,
15+,Bronquiolitis,Lleida,"(0, 0, 2)","(1, 1, 1, 52)",107.0,"(3, 1, 2, 52)",89.0631179733449,120.39587169730002,3.0,0.7,26.0,26.0,108.4183222311524,169.02730867475057,0.9692307692307692,0.798759034764547,114.47247051566943,171.58151678560347,0.9807692307692307,0.9807692307692307,0.9807692307692307,100.0,-5.584063800221266,-1.5111215642484208,False,False,ok,
15+,Bronquiolitis,PenedÃ¨s,"(0, 0, 2)","(0, 1, 1, 52)",107.0,"(2, 1, 4, 52)",79.17098254445015,98.27989748669513,3.0,0.7,26.0,26.0,96.9639885197732,133.1816473542194,0.9730769230769232,0.6867342047760718,96.74211320943256,132.94928214144738,0.9846153846153847,0.9711538461538461,0.9935897435897436,100.0,0.22882238419409714,0.17447239720199167,True,True,ok,
15+,Bronquiolitis,Terres de l'Ebre,"(0, 0, 2)","(0, 1, 1, 52)",107.0,"(5, 1, 4, 52)",100.79006845391592,128.32366260420054,3.0,0.7,26.0,26.0,100.30307898261653,125.17192971397564,0.9806949806949808,0.8499494727969832,97.35853626755527,122.6281787269689,0.9922779922779923,0.9807692307692307,1.0,100.0,2.9356453908773603,2.032205617361136,True,True,ok,
15+,COVID-19,Alt Pirineu i Aran,,,,,,,,,,,,,,,,,,,,,,,,,fail,Burn (53) is greater than or equal to residual length (4).
15+,COVID-19,Barcelona Ciutat,,,,,,,,,,,,,,,,,,,,,,,,,fail,Burn (54) is greater than or equal to residual length (5).
15+,COVID-19,Barcelona Metropolitana Nord,,,,,,,,,,,,,,,,,,,,,,,,,fail,Burn (54) is greater than or equal to residual length (5).
15+,COVID-19,Barcelona Metropolitana Sud,,,,,,,,,,,,,,,,,,,,,,,,,fail,Burn (54) is greater than or equal to residual length (5).
15+,COVID-19,Camp de Tarragona,,,,,,,,,,,,,,,,,,,,,,,,,fail,Burn (54) is greater than or equal to residual length (6).
15+,COVID-19,Catalunya Central,,,,,,,,,,,,,,,,,,,,,,,,,fail,Burn (54) is greater than or equal to residual length (1).
15+,COVID-19,Girona,,,,,,,,,,,,,,,,,,,,,,,,,fail,Burn (53) is greater than or equal to residual length (6).
15+,COVID-19,Lleida,,,,,,,,,,,,,,,,,,,,,,,,,fail,Burn (54) is greater than or equal to residual length (5).
15+,COVID-19,PenedÃ¨s,,,,,,,,,,,,,,,,,,,,,,,,,fail,Burn (54) is greater than or equal to residual length (5).
15+,COVID-19,Terres de l'Ebre,,,,,,,,,,,,,,,,,,,,,,,,,fail,Burn (54) is greater than or equal to residual length (1).
15+,Escarlatina,Alt Pirineu i Aran,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(2, 1, 4, 52)",21.002614457920103,40.42917212454963,3.0,0.7,26.0,26.0,32.254387084286826,121.1021534240447,0.9574468085106383,0.9895300428413,12990583.305566741,186856432.74962807,0.9574468085106383,0.9711538461538461,0.9465648854961832,100.0,-40275299.6584089,-154296440.12455234,False,False,ok,
15+,Escarlatina,Barcelona Ciutat,"(0, 0, 2)","(0, 1, 1, 52)",107.0,"(5, 1, 6, 52)",70.38036190529415,80.67291740335338,3.0,0.7,26.0,26.0,65.02019552629173,77.6827258397657,0.9845559845559846,0.2969183076550051,66.06412783545518,77.50428704933739,0.9922779922779923,1.0,0.9870967741935484,100.0,-1.6055508611033398,0.22970201997850034,False,True,ok,
15+,Escarlatina,Barcelona Metropolitana Nord,"(0, 0, 2)","(1, 1, 1, 52)",107.0,"(2, 1, 8, 52)",73.17927019428147,86.42913334024725,3.0,0.7,26.0,26.0,74.02142641685928,88.86706777139115,0.9615384615384616,0.8372520789429205,74.36752879293309,88.85320256439446,0.9884615384615385,0.9807692307692307,0.9935897435897436,100.0,-0.46757053035521146,0.015602188014520511,False,True,ok,
15+,Escarlatina,Barcelona Metropolitana Sud,"(0, 1, 2)","(1, 1, 1, 52)",108.0,"(4, 1, 3, 52)",68.16076922770793,84.04500060740241,3.0,0.7,26.0,26.0,65.9390123491726,81.65533476213298,0.9498069498069498,0.4381923989383463,66.56452979010707,81.30751026846212,0.9806949806949807,0.9903846153846154,0.9741935483870968,100.0,-0.948630285243152,0.4259666495570565,False,True,ok,
15+,Escarlatina,Camp de Tarragona,"(2, 1, 2)","(0, 1, 1, 52)",108.0,"(5, 1, 2, 52)",66.18451226063495,104.38541378088401,3.0,0.7,26.0,26.0,76.35672777709257,113.4580114432618,0.9384615384615383,0.8327302785396603,87.74763593622696,117.73114766237852,0.9653846153846154,0.9807692307692307,0.9551282051282052,100.0,-14.918015073128522,-3.7662710325692927,False,False,ok,
15+,Escarlatina,Catalunya Central,"(0, 0, 2)","(0, 1, 1, 52)",107.0,"(2, 1, 4, 52)",66.16079182383568,116.1161723674187,3.0,0.7,26.0,26.0,61.089398203711355,115.29060171126903,0.9182879377431906,0.5816783762627777,68.70281469224508,113.2181259736735,0.9649805447470817,0.9903846153846154,0.9477124183006536,100.0,-12.462745930391558,1.7976103054660055,False,True,ok,
15+,Escarlatina,Girona,"(0, 0, 2)","(0, 1, 1, 52)",107.0,"(2, 1, 3, 52)",53.253786416350685,90.51792100142632,3.0,0.7,26.0,26.0,55.71035962575413,95.70113342327085,0.9423076923076924,0.2835775191775607,59.88678435213107,94.52327238505245,0.9615384615384616,0.9615384615384616,0.9615384615384616,100.0,-7.496675222405566,1.2307702072961917,False,True,ok,
15+,Escarlatina,Lleida,"(1, 0, 2)","(0, 1, 1, 52)",107.0,"(6, 1, 2, 52)",46.520239426734385,86.82823206653522,3.0,0.7,26.0,26.0,43.48665660393405,105.4928909620219,0.9615384615384616,0.9862970463944636,56.90300972983907,104.95170050055634,0.9730769230769231,0.9903846153846154,0.9615384615384616,100.0,-30.851654676738928,0.5130113096060597,False,True,ok,
15+,Escarlatina,PenedÃ¨s,"(1, 0, 2)","(1, 1, 1, 52)",107.0,"(4, 1, 2, 52)",38.486330811869486,67.68786082633025,3.0,0.7,26.0,26.0,43.13867874823313,74.86862501712771,0.91015625,0.9584225768721072,52.39393731304366,73.76291867803222,0.96875,0.9903846153846154,0.9539473684210527,100.0,-21.454663966011246,1.4768620885484918,False,True,ok,
15+,Escarlatina,Terres de l'Ebre,"(0, 0, 2)","(0, 1, 1, 52)",107.0,"(2, 1, 8, 52)",27.978110380717144,68.59300366400637,2.0,0.7,26.0,26.0,27.484666785449644,72.09678283453043,0.9556451612903226,0.9823311326715516,575.3323661429791,1584.360111232093,0.9758064516129032,0.9903846153846154,0.9652777777777778,100.0,-1993.2848509102519,-2097.546199624973,False,False,ok,
15+,Faringoamigdalitis,Alt Pirineu i Aran,"(2, 1, 2)","(0, 1, 1, 52)",108.0,"(5, 1, 2, 52)",70.81465472954456,89.31890874478911,3.0,0.7,26.0,26.0,119.14482165859128,140.99992379068797,0.8423076923076923,0.1919642107763634,127.97903230904743,149.47448674524432,0.926923076923077,0.8461538461538461,0.9807692307692307,100.0,-7.414682843515027,-6.010331585098368,False,False,ok,
15+,Faringoamigdalitis,Barcelona Ciutat,"(1, 1, 2)","(1, 1, 1, 52)",108.0,"(6, 1, 2, 52)",170.93794583963142,224.3717420852879,3.0,0.7,26.0,26.0,742.1063063572875,881.886821809924,0.6538461538461539,0.2444514372127234,747.1759471276127,885.609224153763,0.6538461538461539,0.2692307692307692,0.9102564102564102,100.0,-0.68314212221294,-0.4220952453059004,False,False,ok,
15+,Faringoamigdalitis,Barcelona Metropolitana Nord,"(1, 1, 2)","(0, 1, 1, 52)",108.0,"(2, 1, 8, 52)",186.70429689822967,238.26691527181694,3.0,0.7,26.0,26.0,1038.1890994966493,1257.4140872725425,0.6076923076923076,0.1577829364143137,996.6193970600173,1218.1290637517243,0.5923076923076923,0.20192307692307693,0.8525641025641025,100.0,4.004058842149903,3.1242709874542083,True,True,ok,
15+,Faringoamigdalitis,Barcelona Metropolitana Sud,"(1, 1, 2)","(0, 1, 1, 52)",108.0,"(12, 1, 2, 52)",152.04995700409873,183.90017793320263,3.0,0.7,26.0,26.0,619.3797103207853,787.0429687190889,0.7192307692307692,0.7451710619361925,593.2238103211695,761.8364617914075,0.7153846153846154,0.36538461538461536,0.9487179487179487,100.0,4.222918439816074,3.2026849777598483,True,True,ok,
15+,Faringoamigdalitis,Camp de Tarragona,"(0, 1, 2)","(1, 1, 1, 52)",108.0,"(2, 1, 2, 52)",96.7352777803095,116.59133467195915,3.0,0.7,26.0,26.0,505.843137195652,565.2582077063494,0.6576923076923077,0.4130044973337666,488.87800391843024,549.1530374962186,0.6384615384615384,0.22115384615384615,0.9166666666666666,100.0,3.353832844560252,2.8491705189882586,True,True,ok,
15+,Faringoamigdalitis,Catalunya Central,"(2, 1, 2)","(1, 1, 1, 52)",108.0,"(2, 1, 2, 52)",90.51783268736698,119.29772213522875,3.0,0.7,26.0,26.0,409.62705900618016,477.13925396040946,0.6846153846153846,0.1804769379878026,327.2491010521938,405.25046626723054,0.7692307692307693,0.47115384615384615,0.967948717948718,100.0,20.110477602199495,15.066626167618539,True,True,ok,
15+,Faringoamigdalitis,Girona,"(2, 1, 2)","(0, 1, 1, 52)",108.0,"(8, 1, 2, 52)",78.3954389307182,92.39815129362962,3.0,0.7,26.0,26.0,362.79860233055336,442.943159691094,0.5884615384615385,0.7174852694466082,359.0646381906935,438.9916832310503,0.5807692307692308,0.23076923076923078,0.8141025641025641,100.0,1.0292112802732907,0.8920956049528989,True,True,ok,
15+,Faringoamigdalitis,Lleida,"(2, 1, 2)","(0, 1, 1, 52)",108.0,"(2, 1, 3, 52)",71.27104921102902,93.66201343430224,3.0,0.7,26.0,26.0,392.43223915696774,436.5732325343432,0.6153846153846154,0.123806476362925,383.194231138254,427.54580233937315,0.6,0.2403846153846154,0.8397435897435898,100.0,2.354039015387485,2.0677928746490246,True,True,ok,
15+,Faringoamigdalitis,PenedÃ¨s,"(1, 1, 2)","(1, 1, 1, 52)",108.0,"(2, 1, 2, 52)",76.71649198280831,92.02255925932849,3.0,0.7,26.0,26.0,227.67240275258663,280.89550073444224,0.6307692307692307,0.2890369027596411,220.10037098859675,273.41099565614695,0.6807692307692308,0.36538461538461536,0.8910256410256411,100.0,3.325845237474157,2.6645158283866976,True,True,ok,
15+,Faringoamigdalitis,Terres de l'Ebre,"(1, 1, 2)","(0, 1, 1, 52)",108.0,"(5, 1, 2, 52)",62.04386452425661,79.43875338024479,3.0,0.7,26.0,26.0,208.2170232455784,245.91337187815375,0.676923076923077,0.3235174719937256,208.310001431214,245.2081960147133,0.7076923076923077,0.3942307692307692,0.9166666666666666,100.0,-0.044654459172607644,0.2867578359219314,False,True,ok,
15+,Faringoamigdalitis estreptocÃ²ccica,Alt Pirineu i Aran,"(0, 1, 2)","(1, 1, 1, 52)",108.0,"(2, 1, 4, 52)",86.98748325868927,115.66115568229269,3.0,0.7,26.0,26.0,135.28381696497794,180.01997547120905,0.9076923076923076,0.3926053769991108,125.98233672762117,171.50543437657507,0.9461538461538461,0.9230769230769231,0.9615384615384616,100.0,6.87553060375634,4.7297757220257655,True,True,ok,
15+,Faringoamigdalitis estreptocÃ²ccica,Barcelona Ciutat,"(2, 1, 2)","(0, 1, 1, 52)",108.0,"(3, 1, 3, 52)",43.889786042345484,53.62855360973924,3.0,0.7,26.0,26.0,147.45881551010768,175.76913283773678,0.4923076923076923,0.2445036553860254,147.36317379627212,176.24512219284287,0.5576923076923077,0.25,0.7628205128205128,100.0,0.06485994988139995,-0.2708037227136513,True,False,ok,
15+,Faringoamigdalitis estreptocÃ²ccica,Barcelona Metropolitana Nord,"(1, 1, 2)","(0, 1, 1, 52)",108.0,"(12, 1, 4, 52)",48.066533369580135,61.57213280951074,3.0,0.7,26.0,26.0,237.30203557023927,268.15341638663654,0.5153846153846153,0.95312767157183,236.18107689936915,273.1699725352009,0.5538461538461539,0.2403846153846154,0.7628205128205128,100.0,0.4723763402098294,-1.8707783835695142,True,False,ok,
15+,Faringoamigdalitis estreptocÃ²ccica,Barcelona Metropolitana Sud,"(0, 1, 2)","(0, 1, 1, 52)",108.0,"(3, 1, 4, 52)",50.030739455551135,63.3720208594911,3.0,0.7,26.0,26.0,214.17993687790033,246.0240778908937,0.6230769230769231,0.9957246423564514,216.27539576407844,248.0722805435358,0.6038461538461538,0.17307692307692307,0.8910256410256411,100.0,-0.9783637612017256,-0.8325212191428073,False,False,ok,
15+,Faringoamigdalitis estreptocÃ²ccica,Camp de Tarragona,"(0, 1, 2)","(0, 1, 1, 52)",108.0,"(3, 1, 2, 52)",41.09546045257559,54.63521980703515,3.0,0.7,26.0,26.0,93.93907794368458,115.26870975725696,0.7076923076923077,0.6723369568640998,96.2260721922662,118.79030343013288,0.8038461538461539,0.5961538461538461,0.9423076923076923,100.0,-2.4345504540215397,-3.0551167617751656,False,False,ok,
15+,Faringoamigdalitis estreptocÃ²ccica,Catalunya Central,"(0, 1, 2)","(0, 1, 1, 52)",108.0,"(3, 1, 2, 52)",62.295762860723244,81.46494199208722,3.0,0.7,26.0,26.0,140.4536276237733,165.50309760363845,0.5807692307692308,0.9194173553212408,138.45105764027124,163.26710686236314,0.676923076923077,0.375,0.8782051282051282,100.0,1.425787298898562,1.3510265207423886,True,True,ok,
15+,Faringoamigdalitis estreptocÃ²ccica,Girona,"(0, 1, 2)","(0, 1, 1, 52)",108.0,"(12, 1, 3, 52)",30.01272286441244,37.71779446740769,3.0,0.7,26.0,26.0,116.4854380822541,138.2129150703872,0.4576923076923077,0.848379862221461,118.19247159167298,140.46972538146554,0.573076923076923,0.25961538461538464,0.782051282051282,100.0,-1.465447988626258,-1.6328505262543822,False,False,ok,
15+,Faringoamigdalitis estreptocÃ²ccica,Lleida,"(2, 1, 2)","(1, 1, 1, 52)",108.0,"(2, 1, 3, 52)",47.25227774273662,59.573254018572136,3.0,0.7,26.0,26.0,90.14484644308014,105.78722022959936,0.7307692307692307,0.916254501129157,89.27134481014707,105.00626643310265,0.8769230769230769,0.7692307692307693,0.9487179487179487,100.0,0.9689978599992654,0.7382307567981562,True,True,ok,
