age,diag,region,sarima_order,sarima_seasonal,burn,"NNAR(p,P,h,m)",nnar_cv_mae,nnar_cv_rmse,nnar_cv_folds,cv_start_frac,cv_horizon,cv_step,sarima_mae,sarima_rmse,sarima_cov_total,sarima_lb_p,hybrid_mae,hybrid_rmse,hybrid_cov_total,hybrid_cov_covid,hybrid_cov_post,hybrid_pi_n_sims,mae_impr_pct,rmse_impr_pct,hybrid_better_mae,hybrid_better_rmse,status,error
0-14,Impetigen,Camp de Tarragona,"(0, 1, 2)","(1, 1, 1, 52)",108.0,"(4, 1, 6, 52)",116.51871287191325,146.09636030511538,3.0,0.7,26.0,26.0,355.39905750361226,444.97566823986864,0.8923076923076924,0.5097687537732785,359.7288460537041,444.95949599869726,0.9230769230769231,0.9134615384615384,0.9294871794871795,100.0,-1.218289260670828,0.003634410221877026,False,True,ok,
0-14,Impetigen,Catalunya Central,"(0, 1, 2)","(1, 1, 1, 52)",108.0,"(2, 1, 6, 52)",138.59572382064857,162.5523557322069,3.0,0.7,26.0,26.0,253.77883950608324,342.384612431207,0.8615384615384616,0.2225156411291904,253.79513720592647,338.5594364778973,0.9192307692307692,0.9711538461538461,0.8846153846153846,100.0,-0.006422008972434723,1.117216082273058,False,True,ok,
0-14,Impetigen,Girona,"(1, 1, 2)","(0, 1, 1, 52)",108.0,"(3, 1, 2, 52)",144.22095367097435,184.14861048762612,3.0,0.7,26.0,26.0,415.0600361067465,539.6477323276443,0.6230769230769231,0.8889897519406849,414.5063767650385,540.7511793357429,0.7038461538461539,0.7115384615384616,0.6987179487179487,100.0,0.13339259228648226,-0.20447542757922746,True,False,ok,
0-14,Impetigen,Lleida,"(2, 1, 2)","(0, 1, 1, 52)",108.0,"(5, 1, 4, 52)",137.24840673321276,169.2291513728808,3.0,0.7,26.0,26.0,225.2562753056467,315.32201782688276,0.8961538461538462,0.9625541221047492,232.95017432528132,327.36389344155054,0.9538461538461539,0.9519230769230769,0.9551282051282052,100.0,-3.4156202792552097,-3.81891366091631,False,False,ok,
0-14,Impetigen,PenedÃ¨s,"(0, 1, 2)","(0, 1, 1, 52)",108.0,"(12, 1, 3, 52)",128.44892758088645,157.25813411722524,3.0,0.7,26.0,26.0,319.13710814242313,402.3807303729923,0.6423076923076924,0.3871102329763908,330.4706129559474,404.154792365844,0.7692307692307693,0.7884615384615384,0.7564102564102564,100.0,-3.5512964567148955,-0.4408913894080457,False,False,ok,
0-14,Impetigen,Terres de l'Ebre,"(0, 0, 2)","(1, 1, 1, 52)",107.0,"(4, 1, 3, 52)",142.7663244070488,173.47299838450184,3.0,0.7,26.0,26.0,306.25712672024815,437.4934442843578,0.7846153846153846,0.825046215853518,302.0243011840388,428.4524957140436,0.8192307692307692,0.9423076923076923,0.7371794871794872,100.0,1.3821149507733264,2.066533496314024,True,True,ok,
0-14,PneumÃ²nia,Alt Pirineu i Aran,"(1, 1, 2)","(0, 1, 1, 52)",108.0,"(2, 1, 6, 52)",439.26882025572985,652.396428416197,3.0,0.7,26.0,26.0,562.7973039190429,745.6648592762131,0.946153846153846,0.1312538632500263,651.715936180122,825.5186355413015,0.9653846153846154,0.9615384615384616,0.967948717948718,100.0,-15.799406223500645,-10.709070606143257,False,False,ok,
0-14,PneumÃ²nia,Barcelona Ciutat,"(1, 0, 2)","(0, 1, 1, 52)",107.0,"(4, 1, 2, 52)",191.32298243220092,240.2657212512512,3.0,0.7,26.0,26.0,468.08009805168786,648.2728217661777,0.7038461538461539,0.3892383710772528,471.1184544590204,655.8306262881881,0.8076923076923077,0.8461538461538461,0.782051282051282,100.0,-0.6491103595259161,-1.1658370161839695,False,False,ok,
0-14,PneumÃ²nia,Barcelona Metropolitana Nord,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(8, 1, 3, 52)",140.8114761944553,176.11749720906482,3.0,0.7,26.0,26.0,493.1116843041032,660.6617749942253,0.6461538461538462,0.2968754883099009,494.05068271873506,666.931025710129,0.7384615384615385,0.7211538461538461,0.75,100.0,-0.1904230713893928,-0.9489349850698556,False,False,ok,
0-14,PneumÃ²nia,Barcelona Metropolitana Sud,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(3, 1, 6, 52)",151.68367799095546,187.21347036570762,3.0,0.7,26.0,26.0,411.5080137675791,553.1250264766709,0.7230769230769231,0.8597130705472835,411.32156013301056,551.8231705421381,0.7884615384615384,0.7884615384615384,0.7884615384615384,100.0,0.04530984290231391,0.2353637735080324,True,True,ok,
0-14,PneumÃ²nia,Camp de Tarragona,"(1, 0, 2)","(0, 1, 1, 52)",107.0,"(4, 1, 2, 52)",149.10367461858462,201.2722400230657,3.0,0.7,26.0,26.0,305.2292466576683,426.5216503872663,0.7384615384615385,0.7015141058483416,295.8171764223776,411.065859776036,0.8269230769230769,0.8173076923076923,0.8333333333333334,100.0,3.0836069408010722,3.6236825486342767,True,True,ok,
0-14,PneumÃ²nia,Catalunya Central,"(0, 0, 2)","(0, 1, 1, 52)",107.0,"(12, 1, 2, 52)",157.43320500719412,190.6148668013776,3.0,0.7,26.0,26.0,258.2182326958926,352.22147308861145,0.85,0.9385985944011694,258.8762991615591,348.91343450996004,0.9153846153846154,0.8557692307692307,0.9551282051282052,100.0,-0.25484895423379883,0.9391927612031687,False,True,ok,
0-14,PneumÃ²nia,Girona,"(1, 0, 2)","(1, 1, 1, 52)",107.0,"(4, 1, 2, 52)",104.22987024791307,138.82103162975406,3.0,0.7,26.0,26.0,206.06804875380084,400.7744486976072,0.7846153846153846,0.7670096275897702,206.78135521073955,401.8792615736168,0.8692307692307693,0.8365384615384616,0.8910256410256411,100.0,-0.34615092502328243,-0.2756694893099819,False,False,ok,
0-14,PneumÃ²nia,Lleida,"(2, 0, 2)","(1, 1, 1, 52)",107.0,"(8, 1, 2, 52)",231.4811030827109,323.3274609400834,3.0,0.7,26.0,26.0,318.19462557046256,737.6270547400973,0.9346153846153846,0.5992562369095027,319.9862984848174,732.9500755246843,0.9538461538461539,0.9230769230769231,0.9743589743589743,100.0,-0.5630745368947354,0.6340574393737384,False,True,ok,
0-14,PneumÃ²nia,PenedÃ¨s,"(2, 0, 2)","(1, 1, 1, 52)",107.0,"(2, 1, 6, 52)",129.38171754389208,164.0929447683208,3.0,0.7,26.0,26.0,214.1707174012284,284.21099771036063,0.8076923076923077,0.0791264200856415,216.89292188931947,288.89093638255696,0.9076923076923077,0.9038461538461539,0.9102564102564102,100.0,-1.2710442030183287,-1.6466423572270252,False,False,ok,
0-14,PneumÃ²nia,Terres de l'Ebre,"(0, 0, 2)","(0, 1, 1, 52)",107.0,"(4, 1, 3, 52)",268.3398562362398,329.61756782264257,3.0,0.7,26.0,26.0,218.91916601239672,320.4806648352883,0.9615384615384616,0.9113765454599736,247.28714608664652,329.0404966568784,0.9923076923076923,0.9903846153846154,0.9935897435897436,100.0,-12.958198494435798,-2.6709354918461248,False,False,ok,
15+,Altres IRA,Alt Pirineu i Aran,"(2, 1, 2)","(0, 1, 1, 52)",108.0,"(2, 1, 2, 52)",95.48413049826108,117.54568766226954,3.0,0.7,26.0,26.0,312.723322685876,384.6186413915345,0.7615384615384615,0.9113972827644294,305.6091434532886,377.5963310325371,0.8,0.5961538461538461,0.9358974358974359,100.0,2.274911628427993,1.8257852332874378,True,True,ok,
15+,Altres IRA,Barcelona Ciutat,"(1, 1, 2)","(1, 1, 1, 52)",108.0,"(5, 1, 4, 52)",686.3215123664204,923.8022142065547,3.0,0.7,26.0,26.0,2247.2914995234655,3117.525462729744,0.7923076923076923,0.0463184682332665,2236.6588301487873,3081.9526293080885,0.8,0.5673076923076923,0.9551282051282052,100.0,0.4731326299651329,1.1410599158509374,True,True,ok,
15+,Altres IRA,Barcelona Metropolitana Nord,"(2, 1, 2)","(1, 1, 1, 52)",108.0,"(6, 1, 4, 52)",751.8236694053876,1021.8389754692654,3.0,0.7,26.0,26.0,2902.4851941503343,4044.931179662936,0.7961538461538461,0.8345747682070588,2886.503702518497,3991.399480368367,0.7961538461538461,0.5961538461538461,0.9294871794871795,100.0,0.5506140621852758,1.3234267016387018,True,True,ok,
15+,Altres IRA,Barcelona Metropolitana Sud,"(1, 1, 2)","(1, 1, 1, 52)",108.0,"(12, 1, 2, 52)",573.0210819259455,810.0948136074338,3.0,0.7,26.0,26.0,1951.0368345983093,2787.925857486546,0.8115384615384615,0.1838743618599079,1916.9163107985948,2732.904639143533,0.8115384615384615,0.5961538461538461,0.9551282051282052,100.0,1.7488405751570215,1.9735538588754804,True,True,ok,
15+,Altres IRA,Camp de Tarragona,"(2, 1, 2)","(1, 1, 1, 52)",108.0,"(2, 1, 3, 52)",281.00450393461256,335.0522165306377,3.0,0.7,26.0,26.0,1084.3241815151114,1350.3920196272163,0.8769230769230769,0.7651433165689048,1112.0130773597987,1364.2216817007434,0.8576923076923076,0.7019230769230769,0.9615384615384616,100.0,-2.5535625154091814,-1.0241220232732728,False,False,ok,
15+,Altres IRA,Catalunya Central,"(2, 1, 2)","(0, 1, 1, 52)",108.0,"(4, 1, 2, 52)",296.32758801075255,385.32854473343826,3.0,0.7,26.0,26.0,1446.6175666698502,1672.1141457558333,0.9,0.5951259600418505,1452.089239890994,1677.5932867122472,0.8846153846153846,0.7307692307692307,0.9871794871794872,100.0,-0.3782390969950389,-0.3276774477580394,False,False,ok,
15+,Altres IRA,Girona,"(1, 0, 2)","(1, 1, 1, 52)",107.0,"(8, 1, 2, 52)",305.2742048986045,375.1184847791257,3.0,0.7,26.0,26.0,1007.9652359103555,1434.7662834350886,0.7807692307692308,0.9990027033557416,1015.0451414387044,1448.350925033506,0.7961538461538461,0.5769230769230769,0.9423076923076923,100.0,-0.7023958045492047,-0.9468191269377577,False,False,ok,
15+,Altres IRA,Lleida,"(2, 1, 2)","(0, 1, 1, 52)",108.0,"(5, 1, 4, 52)",196.03774121142146,266.2356897750981,3.0,0.7,26.0,26.0,818.5736037560526,1086.771098564836,0.8153846153846154,0.6585051739753047,829.1011795654705,1073.2703779901233,0.823076923076923,0.6057692307692307,0.967948717948718,100.0,-1.2860878681051653,1.2422782122694824,False,True,ok,
15+,Altres IRA,PenedÃ¨s,"(2, 1, 2)","(0, 1, 1, 52)",108.0,"(5, 1, 2, 52)",227.5529963429872,287.7205400279167,3.0,0.7,26.0,26.0,835.4423281048255,1009.1947051432162,0.8961538461538462,0.4628306617671363,862.9955718406931,1031.0135455087834,0.8846153846153846,0.7403846153846154,0.9807692307692307,100.0,-3.2980425828280966,-2.1620050377167677,False,False,ok,
15+,Altres IRA,Terres de l'Ebre,"(2, 1, 2)","(0, 1, 1, 52)",108.0,"(8, 1, 6, 52)",147.45869202832122,186.82957664533345,3.0,0.7,26.0,26.0,522.6525477562732,720.4260227864628,0.7615384615384615,0.1028304875400702,505.7869543706264,693.5366755079298,0.8038461538461539,0.5865384615384616,0.9487179487179487,100.0,3.2269226387683565,3.73242309800671,True,True,ok,
15+,Bronquiolitis,Alt Pirineu i Aran,"(1, 0, 2)","(1, 1, 1, 52)",107.0,"(3, 1, 6, 52)",125.34014109972163,170.61068394550975,3.0,0.7,26.0,26.0,258.7078289075382,318.28985687256187,0.96484375,0.946148609482788,257.18356885352773,313.8211519499904,0.98046875,0.9807692307692307,0.9802631578947368,100.0,0.589182036139792,1.403973399114843,True,True,ok,
15+,Bronquiolitis,Barcelona Ciutat,"(0, 0, 2)","(1, 1, 1, 52)",107.0,"(8, 1, 4, 52)",26.43641243953429,33.55493761880704,3.0,0.7,26.0,26.0,29.080181635717363,35.16281646415662,0.9692307692307692,0.847414316624139,31.100970973482838,36.97124634848862,0.9961538461538462,1.0,0.9935897435897436,100.0,-6.949025845435113,-5.143017727762028,False,False,ok,
15+,Bronquiolitis,Barcelona Metropolitana Nord,"(0, 0, 2)","(0, 1, 1, 52)",107.0,"(4, 1, 3, 52)",36.45789250905038,46.14985657223273,3.0,0.7,26.0,26.0,31.545499378379443,45.033339219782846,0.9730769230769232,0.945853845565675,35.72488425514717,47.686529687980965,0.9846153846153847,0.9711538461538461,0.9935897435897436,100.0,-13.248751673375562,-5.891613889099723,False,False,ok,
15+,Bronquiolitis,Barcelona Metropolitana Sud,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(8, 1, 2, 52)",32.94097036073412,43.14604201154285,3.0,0.7,26.0,26.0,39.76645574489661,49.29241274360526,0.95,0.7816939028751971,41.8973581571839,51.14043403845834,0.9846153846153847,0.9807692307692307,0.9871794871794872,100.0,-5.358542450846298,-3.7490988815369386,False,False,ok,
15+,Bronquiolitis,Camp de Tarragona,"(1, 0, 2)","(0, 1, 1, 52)",107.0,"(4, 1, 8, 52)",64.13045932325291,88.10306590259147,3.0,0.7,26.0,26.0,90.2852026749127,182.2181667851848,0.9615384615384616,0.1008085880946742,86.92364194158154,183.922605400245,0.9730769230769231,0.9711538461538461,0.9743589743589743,100.0,3.7232687458597553,-0.9353834719836459,True,False,ok,
15+,Bronquiolitis,Catalunya Central,"(1, 1, 2)","(0, 1, 1, 52)",108.0,"(2, 1, 6, 52)",65.98290567137043,94.44558455005392,3.0,0.7,26.0,26.0,75.61482215802867,93.96367744733784,0.95,0.931569581927843,90.2822237160523,110.44337372171795,0.9846153846153847,0.9903846153846154,0.9807692307692307,100.0,-19.39752172843835,-17.53836878470001,False,False,ok,
15+,Bronquiolitis,Girona,"(0, 0, 2)","(1, 1, 1, 52)",107.0,"(2, 1, 2, 52)",47.79195330198547,68.91019739995635,3.0,0.7,26.0,26.0,49.45936129149953,75.47535511484081,0.9730769230769232,0.5368024048835778,48.77043216497295,74.88138730834649,0.9884615384615385,0.9807692307692307,0.9935897435897436,100.0,1.3929195778858263,0.7869692107980912,True,True,ok,
15+,Bronquiolitis,Lleida,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(2, 1, 6, 52)",79.2255450980265,103.46614254387107,3.0,0.7,26.0,26.0,93.30153005745542,167.24792037415563,0.9423076923076924,0.9106212893923932,96.80106837414,167.1294617136652,0.95,0.9326923076923077,0.9615384615384616,100.0,-3.7507834164451,0.07082818143593349,False,True,ok,
15+,Bronquiolitis,PenedÃ¨s,"(1, 0, 2)","(1, 1, 1, 52)",107.0,"(2, 1, 8, 52)",67.44143090963219,83.84499783990643,3.0,0.7,26.0,26.0,86.48228897518761,120.458504831155,0.9846153846153848,0.902643090653164,83.97647239923224,119.75840440388954,0.9807692307692307,0.9615384615384616,0.9935897435897436,100.0,2.89749104198007,0.5811963449544514,True,True,ok,
15+,Bronquiolitis,Terres de l'Ebre,"(1, 1, 2)","(0, 1, 1, 52)",108.0,"(6, 1, 3, 52)",52.40989041408932,70.19968409805062,3.0,0.7,26.0,26.0,70.29794428126611,89.33443575989963,0.972972972972973,0.9784446717899248,63.30726436857811,84.4264018867582,0.9884169884169884,0.9711538461538461,1.0,100.0,9.94435894841802,5.493999969208456,True,True,ok,
15+,COVID-19,Alt Pirineu i Aran,,,,,,,,,,,,,,,,,,,,,,,,,fail,Burn (54) is greater than or equal to residual length (4).
15+,COVID-19,Barcelona Ciutat,,,,,,,,,,,,,,,,,,,,,,,,,fail,Burn (54) is greater than or equal to residual length (5).
15+,COVID-19,Barcelona Metropolitana Nord,,,,,,,,,,,,,,,,,,,,,,,,,fail,Burn (54) is greater than or equal to residual length (5).
15+,COVID-19,Barcelona Metropolitana Sud,,,,,,,,,,,,,,,,,,,,,,,,,fail,Burn (54) is greater than or equal to residual length (5).
15+,COVID-19,Camp de Tarragona,,,,,,,,,,,,,,,,,,,,,,,,,fail,Burn (53) is greater than or equal to residual length (6).
15+,COVID-19,Catalunya Central,,,,,,,,,,,,,,,,,,,,,,,,,fail,Burn (54) is greater than or equal to residual length (1).
15+,COVID-19,Girona,,,,,,,,,,,,,,,,,,,,,,,,,fail,Burn (54) is greater than or equal to residual length (6).
15+,COVID-19,Lleida,,,,,,,,,,,,,,,,,,,,,,,,,fail,Burn (54) is greater than or equal to residual length (5).
15+,COVID-19,PenedÃ¨s,,,,,,,,,,,,,,,,,,,,,,,,,fail,Burn (54) is greater than or equal to residual length (5).
15+,COVID-19,Terres de l'Ebre,,,,,,,,,,,,,,,,,,,,,,,,,fail,Burn (54) is greater than or equal to residual length (1).
15+,Escarlatina,Alt Pirineu i Aran,"(1, 1, 2)","(0, 1, 1, 52)",108.0,"(2, 1, 6, 52)",4.78433397963445,8.67542291799481,3.0,0.7,26.0,26.0,211.96173772121583,231.84478093271727,0.948936170212766,0.9999997896026684,212.23169610778712,232.07274013439584,0.9574468085106383,0.9038461538461539,1.0,100.0,-0.1273618481682549,-0.09832406007221178,False,False,ok,
15+,Escarlatina,Barcelona Ciutat,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(4, 1, 6, 52)",19.98248180746394,26.812226477235445,3.0,0.7,26.0,26.0,38.80475839183339,50.17512939955516,0.9806949806949808,0.8796799123873833,40.60544464584234,52.16936103609329,0.9806949806949807,1.0,0.967741935483871,100.0,-4.640374862861955,-3.974542089682806,False,False,ok,
15+,Escarlatina,Barcelona Metropolitana Nord,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(5, 1, 2, 52)",28.165811167536607,35.92865178112492,3.0,0.7,26.0,26.0,44.45939623043152,54.508304958672085,0.9769230769230768,0.6927093966811415,43.49076093268816,53.83955184460685,0.9846153846153847,0.9903846153846154,0.9807692307692307,100.0,2.178696473346057,1.226882976038748,True,True,ok,
15+,Escarlatina,Barcelona Metropolitana Sud,"(1, 0, 2)","(0, 1, 1, 52)",107.0,"(6, 1, 2, 52)",19.402960361003704,28.78318558274489,3.0,0.7,26.0,26.0,43.860626251844195,58.901001728974,0.9613899613899614,0.8429186402885609,44.84028668407306,59.487172385235866,0.9691119691119691,0.9711538461538461,0.967741935483871,100.0,-2.2335760246644223,-0.9951794350783006,False,False,ok,
15+,Escarlatina,Camp de Tarragona,"(1, 0, 2)","(0, 1, 1, 52)",107.0,"(8, 1, 2, 52)",27.80655941197668,40.888678348926966,3.0,0.7,26.0,26.0,117.14744891063684,164.2872158163727,0.8807692307692307,0.2536115369526779,117.95341231746505,163.2334393676366,0.8769230769230769,0.7980769230769231,0.9294871794871795,100.0,-0.687990574547656,0.6414232802593294,False,True,ok,
15+,Escarlatina,Catalunya Central,"(1, 0, 2)","(0, 1, 1, 52)",107.0,"(2, 1, 2, 52)",29.847881083478303,39.30084083304074,3.0,0.7,26.0,26.0,74.02714494820557,112.72810891330364,0.9610894941634242,0.937551004312728,73.93802611945306,113.5108363411555,0.9649805447470817,1.0,0.9411764705882353,100.0,0.12038668898398255,-0.694349825786423,True,False,ok,
15+,Escarlatina,Girona,"(1, 1, 2)","(0, 1, 1, 52)",108.0,"(2, 1, 2, 52)",23.22479290345854,36.67041905221104,3.0,0.7,26.0,26.0,112.33559400124794,123.64431390563708,0.8653846153846154,0.2820665981733688,111.93671284849057,123.66384958816921,0.823076923076923,0.8076923076923077,0.8333333333333334,100.0,0.3550799337500611,-0.015799903703656068,True,False,ok,
15+,Escarlatina,Lleida,"(1, 0, 2)","(1, 1, 1, 52)",107.0,"(5, 1, 2, 52)",33.31986024735196,65.66046459771957,3.0,0.7,26.0,26.0,123.15272667837786,168.83043124422568,0.9346153846153846,0.98774516558376,123.43318054737452,168.96819313771476,0.9384615384615385,0.9711538461538461,0.9166666666666666,100.0,-0.22772850960018484,-0.08159778570357497,False,False,ok,
15+,Escarlatina,PenedÃ¨s,"(2, 0, 1)","(0, 1, 1, 52)",106.0,"(2, 1, 4, 52)",10.317610889697942,18.017516706538792,3.0,0.7,26.0,26.0,44.91003439433139,56.45788998611921,0.99609375,0.8804302259889862,44.2628161821423,55.567760560715186,0.99609375,0.9903846153846154,1.0,100.0,1.4411438800206775,1.5766253850841303,True,True,ok,
15+,Escarlatina,Terres de l'Ebre,"(2, 0, 0)","(0, 1, 1, 52)",105.0,"(2, 1, 6, 52)",4.619802836481969,6.794884886426444,3.0,0.7,26.0,26.0,89.05214897015227,102.56708942941312,0.9758064516129032,0.3019996905384167,89.55504219211211,102.16551538803475,0.9596774193548387,0.9615384615384616,0.9583333333333334,100.0,-0.5647176713595006,0.39152328842745565,False,True,ok,
15+,Faringoamigdalitis,Alt Pirineu i Aran,"(2, 1, 2)","(0, 1, 1, 52)",108.0,"(5, 1, 2, 52)",70.80599754019057,89.3463960508313,3.0,0.7,26.0,26.0,119.15104268689308,141.0047914692533,0.8423076923076923,0.191809194443167,127.55100942218705,149.04026743774313,0.9307692307692308,0.8557692307692307,0.9807692307692307,100.0,-7.049847442264968,-5.698725472206386,False,False,ok,
15+,Faringoamigdalitis,Barcelona Ciutat,"(2, 1, 2)","(0, 1, 1, 52)",108.0,"(3, 1, 6, 52)",171.42070982261683,220.37094052240386,3.0,0.7,26.0,26.0,722.1920822406398,865.358151656568,0.6730769230769231,0.4148479992672417,684.6816007466527,830.5115229090177,0.6807692307692308,0.28846153846153844,0.9423076923076923,100.0,5.193975732551482,4.026844686312008,True,True,ok,
15+,Faringoamigdalitis,Barcelona Metropolitana Nord,"(1, 1, 2)","(0, 1, 1, 52)",108.0,"(3, 1, 2, 52)",188.6433772425769,239.3036522958216,3.0,0.7,26.0,26.0,1038.189154432634,1257.414135611123,0.6076923076923076,0.1577828197004541,1006.193994477824,1226.3770521801448,0.5807692307692308,0.20192307692307693,0.8333333333333334,100.0,3.0818237522713487,2.4683262699201003,True,True,ok,
15+,Faringoamigdalitis,Barcelona Metropolitana Sud,"(1, 1, 2)","(0, 1, 1, 52)",108.0,"(6, 1, 4, 52)",153.38776468845242,184.03245411532566,3.0,0.7,26.0,26.0,619.4217600734047,787.0755525468683,0.7192307692307692,0.7451968086668141,594.5184546361777,762.7835630376833,0.7076923076923077,0.34615384615384615,0.9487179487179487,100.0,4.0204117844158125,3.086360569907101,True,True,ok,
15+,Faringoamigdalitis,Camp de Tarragona,"(0, 1, 2)","(1, 1, 1, 52)",108.0,"(4, 1, 3, 52)",93.23868658639356,115.24083036818642,3.0,0.7,26.0,26.0,505.84313933698206,565.2582095907039,0.6576923076923077,0.4130044958828522,486.90193588614665,549.4778471669104,0.6423076923076924,0.22115384615384615,0.9230769230769231,100.0,3.7444816342991234,2.791708666242978,True,True,ok,
15+,Faringoamigdalitis,Catalunya Central,"(1, 1, 2)","(1, 1, 1, 52)",108.0,"(8, 1, 2, 52)",90.91619951298962,118.1607461735775,3.0,0.7,26.0,26.0,399.6130499195896,468.97152608750207,0.7038461538461539,0.1600669986436622,409.1282438423192,477.9563241846407,0.7230769230769231,0.3942307692307692,0.9423076923076923,100.0,-2.381101899611191,-1.9158515170625179,False,False,ok,
15+,Faringoamigdalitis,Girona,"(2, 1, 2)","(0, 1, 1, 52)",108.0,"(8, 1, 2, 52)",79.16888807538565,93.19899630169148,3.0,0.7,26.0,26.0,363.9040047000989,443.8209385044416,0.5884615384615385,0.7233952559565351,361.9116325807436,441.77443867127386,0.6076923076923076,0.2403846153846154,0.8525641025641025,100.0,0.5474993662125838,0.46110934740120396,True,True,ok,
15+,Faringoamigdalitis,Lleida,"(1, 1, 2)","(0, 1, 1, 52)",108.0,"(2, 1, 3, 52)",71.85167925480641,94.13725365148058,3.0,0.7,26.0,26.0,386.32555660869383,431.30137963123354,0.6230769230769231,0.0747297557787442,378.71210377637544,423.34743980426674,0.65,0.27884615384615385,0.8974358974358975,100.0,1.9707349674590633,1.8441721271022808,True,True,ok,
15+,Faringoamigdalitis,PenedÃ¨s,"(1, 1, 2)","(1, 1, 1, 52)",108.0,"(6, 1, 6, 52)",76.0159698036161,90.40905025686658,3.0,0.7,26.0,26.0,227.65138221617065,280.87858201294506,0.6307692307692307,0.2890965321661271,221.41644728384478,273.927863176499,0.7076923076923077,0.38461538461538464,0.9230769230769231,100.0,2.7388082917086667,2.4746346932660495,True,True,ok,
15+,Faringoamigdalitis,Terres de l'Ebre,"(1, 1, 2)","(0, 1, 1, 52)",108.0,"(5, 1, 2, 52)",62.01726342049667,79.5701146218842,3.0,0.7,26.0,26.0,208.22289820409935,245.91955691132384,0.676923076923077,0.3236061141079901,207.48637113261933,246.0490455526161,0.7230769230769231,0.3942307692307692,0.9423076923076923,100.0,0.3537204975209234,-0.052654877439839994,True,False,ok,
15+,Faringoamigdalitis estreptocÃ²ccica,Alt Pirineu i Aran,"(2, 0, 2)","(0, 1, 1, 52)",107.0,"(3, 1, 4, 52)",89.19842282928686,119.8773987285843,3.0,0.7,26.0,26.0,121.46052369294016,165.4147072536746,0.9230769230769232,0.7262527807605625,120.29354527285324,164.17343663670877,0.9653846153846154,0.9519230769230769,0.9743589743589743,100.0,0.9607882335804142,0.7503991861269402,True,True,ok,
15+,Faringoamigdalitis estreptocÃ²ccica,Barcelona Ciutat,"(2, 1, 2)","(0, 1, 1, 52)",108.0,"(3, 1, 3, 52)",43.90551049274844,53.69338888622235,3.0,0.7,26.0,26.0,147.49422428780116,175.82546007498763,0.4923076923076923,0.249176326849266,147.4463466671095,176.42392461555295,0.5692307692307692,0.25961538461538464,0.7756410256410257,100.0,0.032460674933432306,-0.34037422129313827,True,False,ok,
15+,Faringoamigdalitis estreptocÃ²ccica,Barcelona Metropolitana Nord,"(0, 1, 2)","(0, 1, 1, 52)",108.0,"(8, 1, 6, 52)",47.65222442845089,62.696938953483546,3.0,0.7,26.0,26.0,237.9673397590328,268.6795630511004,0.4923076923076923,0.9505015032957524,232.8412787653822,264.90637007817344,0.4846153846153846,0.23076923076923078,0.6538461538461539,100.0,2.1541027431920967,1.404346847255116,True,True,ok,
15+,Faringoamigdalitis estreptocÃ²ccica,Barcelona Metropolitana Sud,"(0, 1, 2)","(0, 1, 1, 52)",108.0,"(3, 1, 4, 52)",50.16194727359092,63.4439281519015,3.0,0.7,26.0,26.0,214.179937520479,246.02407848302215,0.6230769230769231,0.9957246424068292,216.31573616091168,248.1149469830673,0.6153846153846154,0.18269230769230768,0.9038461538461539,100.0,-0.9971982741046724,-0.8498633600976783,False,False,ok,
15+,Faringoamigdalitis estreptocÃ²ccica,Camp de Tarragona,"(1, 1, 2)","(0, 1, 1, 52)",108.0,"(4, 1, 4, 52)",41.502017419600115,54.380341869655915,3.0,0.7,26.0,26.0,93.56334804374409,114.41474370643724,0.7115384615384616,0.857532964127787,99.28087274129119,122.41862476279157,0.8153846153846154,0.625,0.9423076923076923,100.0,-6.110859452008885,-6.995497955132869,False,False,ok,
15+,Faringoamigdalitis estreptocÃ²ccica,Catalunya Central,"(0, 1, 2)","(0, 1, 1, 52)",108.0,"(3, 1, 2, 52)",62.335928852275735,81.4706981422252,3.0,0.7,26.0,26.0,140.4536276282562,165.50309760705005,0.5807692307692308,0.9194173595753656,138.451062725503,163.26711264796606,0.6692307692307692,0.34615384615384615,0.8846153846153846,100.0,1.4257836814677962,1.3510230270087373,True,True,ok,
15+,Faringoamigdalitis estreptocÃ²ccica,Girona,"(2, 1, 2)","(0, 1, 1, 52)",108.0,"(3, 1, 2, 52)",30.62115876935205,37.89472388176211,3.0,0.7,26.0,26.0,116.10683566084016,137.57668458261,0.4538461538461538,0.9599947806016436,114.82390369185856,135.85982595275908,0.55,0.2692307692307692,0.7371794871794872,100.0,1.1049581720831447,1.2479284808030133,True,True,ok,
15+,Faringoamigdalitis estreptocÃ²ccica,Lleida,"(2, 1, 2)","(1, 1, 1, 52)",108.0,"(12, 1, 2, 52)",47.241124410552764,59.09261637958999,3.0,0.7,26.0,26.0,90.57841740582124,106.19151413523238,0.7307692307692307,0.9235300230924638,90.40404845077043,105.87257731934102,0.8730769230769231,0.7788461538461539,0.9358974358974359,100.0,0.19250607379192647,0.3003411510690053,True,True,ok,
